CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-85-AG25;11;50161800;Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de confitería;50161814;Dulces con azúcar o sustitutos;Cacao 500 grs;Cacao 500 grs;2.0;;3000.0;0.0;6000.0
1057532-85-AG25;12;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201706;Café;Cafe Ecco 170 grs;Cafe Ecco 170 grs;26.0;;3700.0;0.0;96200.0
1057532-85-AG25;13;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201706;Café;Cafe Tradicional 170 grs (Referencia Nescafe);Cafe Tradicional 170 grs (Referencia Nescafe);12.0;;6500.0;0.0;78000.0
1057532-85-AG25;14;50221100;Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales;50221101;Granos de Cereales;Cereales Cornflakees de 480 grs;Cereales Cornflakees de 480 grs;10.0;;3000.0;0.0;30000.0
1057532-85-AG25;15;50101500;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras;50101541;Champiñones;Champiñones en tarro 420 grs;Champiñones en tarro 420 grs;4.0;;3500.0;0.0;14000.0
1057532-85-AG25;16;50171500;Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos;50171550;Especias o extractos;Comino 125 grs;Comino 125 grs;2.0;;2000.0;0.0;4000.0
1057532-85-AG25;17;50171900;Alimentos, bebidas y tabaco / Condimentos y preservantes / Salmuera, salsas y aceitunas;50171901;Conservas;Conserva Macedonia o coctel 590 grs;Conserva Macedonia o coctel 590 grs;8.0;;4000.0;0.0;32000.0
1057532-85-AG25;18;50192600;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Acompañamientos preparados;50192603;Papas, arroz, pastas u otros acompañamientos prepa;Cous Cous carozzi 250 grs;Cous Cous carozzi 250 grs;8.0;;4000.0;0.0;32000.0
1057532-85-AG25;19;50171500;Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos;50171550;Especias o extractos;Curri 125 grs;Curri 125 grs;2.0;;2000.0;0.0;4000.0
1057532-85-AG25;20;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101636;Fruta estable sin refrigerar;Durasnos en trocitos de 590 grs;Durasnos en trocitos de 590 grs;6.0;;4000.0;0.0;24000.0
1057532-85-AG25;21;50161500;Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes;50161510;Sacarina o sucralosa;Sacarina liquida de 270 ml;Sacarina liquida de 270 ml;6.0;;4000.0;0.0;24000.0
1057532-85-AG25;22;50171500;Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos;50171550;Especias o extractos;Esencia de Vainilla de 100 cc;Esencia de Vainilla de 100 cc;4.0;;2500.0;0.0;10000.0
1057532-85-AG25;23;50192900;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales;50192901;Pasta o tallarines naturales frescos;Fideos Cabellos de Angel 400 grs;Fideos Cabellos de Angel 400 grs;8.0;;1600.0;0.0;12800.0
1057532-85-AG25;24;50192900;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales;50192901;Pasta o tallarines naturales frescos;Fideos Espirales o Quifaros 400 grs;Fideos Espirales o Quifaros 400 grs;8.0;;1600.0;0.0;12800.0
1057532-85-AG25;25;50192900;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales;50192901;Pasta o tallarines naturales frescos;Fideos ravioli 400grs.;Fideos ravioli 400grs.;6.0;;2000.0;0.0;12000.0
1057532-85-AG25;26;50192900;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales;50192901;Pasta o tallarines naturales frescos;Fideos Spagetti 400 grs;Fideos Spagetti 400 grs;8.0;;1600.0;0.0;12800.0
1057532-85-AG25;27;50192300;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Postres y decoraciones;50192301;Postres preparados;Flan en cajita bajo en azucar de 90 grs;Flan en cajita bajo en azucar de 90 grs;16.0;;3000.0;0.0;48000.0
1057532-85-AG25;28;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101635;Fruta congelada;Frutillas Tarro 590 grs;Frutillas Tarro 590 grs;4.0;;4000.0;0.0;16000.0
1057532-85-AG25;29;50221000;Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres;50221001;Granos de Legumbres;Garbanzos 500 grs.;Garbanzos 500 grs.;6.0;;4000.0;0.0;24000.0
1057532-85-AG25;30;51131900;Medicamentos y productos farmacéuticos / Medicamentos hematólicos / Sustitutos de plasma sanguíneo, extensores y expansores;51131903;Gelatina;Gelatina naranja, piña, frutilla bajo en azúcar 22 grs;Gelatina naranja, piña, frutilla bajo en azúcar 22 grs;32.0;;2000.0;0.0;64000.0
1057532-85-AG25;31;50221100;Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales;50221102;Harina de trigo;Harina Integral 1 kg;Harina Integral 1 kg;4.0;;3500.0;0.0;14000.0
1057532-85-AG25;32;50221100;Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales;50221102;Harina de trigo;Harina sin Polvos Selecta 1 kg;Harina sin Polvos Selecta 1 kg;12.0;;2200.0;0.0;26400.0
1057532-85-AG25;33;50181700;Alimentos, bebidas y tabaco / Productos de panadería / Suministros y mezclas para hacer al horno;50181709;Suministros para el horno;Polvos de Hornear 500 grs tarro.;Polvos de Hornear 500 grs tarro.;2.0;;5000.0;0.0;10000.0
1057532-85-AG25;34;50193000;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Bebidas y comidas infantiles;50193002;Bebidas Infantiles;Jugos en Polvo 7 grs;Jugos en Polvo 7 grs;80.0;;550.0;0.0;44000.0
1057532-85-AG25;35;50202300;Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas;50202304;Jugos y néctar envasados;Jugos Nectar Watts 1,5;Jugos Nectar Watts 1,5;12.0;;2000.0;0.0;24000.0
1057532-85-AG25;36;50121500;Alimentos, bebidas y tabaco / Pescados y mariscos / Pescados;50121538;Pescado estable sin refrigerar;Jurel bajo en sodio en tarro de 420 grs;Jurel bajo en sodio en tarro de 420 grs;40.0;;2800.0;0.0;112000.0
1057532-85-AG25;37;50192900;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Pasta o tallarines naturales;50192901;Pasta o tallarines naturales frescos;Lasaña de 500 grs;Lasaña de 500 grs;4.0;;4000.0;0.0;16000.0
1057532-85-AG25;38;50171500;Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos;50171550;Especias o extractos;Laurel seco 125grs;Laurel seco 125grs;2.0;;2500.0;0.0;5000.0
1057532-85-AG25;39;50131700;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla;50131701;Leche o productos de mantequilla;Leche Condensada Tarro 397 grs.;Leche Condensada Tarro 397 grs.;6.0;;3800.0;0.0;22800.0
1057532-85-AG25;40;50131700;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla;50131701;Leche o productos de mantequilla;Leche en Polvo Descremada 900 grs;Leche en Polvo Descremada 900 grs;12.0;;7500.0;0.0;90000.0
1057532-85-AG25;41;50131700;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla;50131701;Leche o productos de mantequilla;Leche Evaporada Nestle Ideal Lata 400 grs;Leche Evaporada Nestle Ideal Lata 400 grs;6.0;;2800.0;0.0;16800.0
1057532-85-AG25;42;50131700;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla;50131701;Leche o productos de mantequilla;Leche Liquida sin Lactosa de litro;Leche Liquida sin Lactosa de litro;24.0;;2500.0;0.0;60000.0
1057532-85-AG25;43;50221000;Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres;50221001;Granos de Legumbres;Lentejas de un kilo;Lentejas de un kilo;6.0;;3000.0;0.0;18000.0
1057532-85-AG25;44;50221200;Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados;50221201;Cereales precocidos y listos para comer;Maicena 500 grs;Maicena 500 grs;4.0;;4000.0;0.0;16000.0
1057532-85-AG25;45;50131700;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Productos de leche y mantequilla;50131701;Leche o productos de mantequilla;Manjar Colun 1 kg;Manjar Colun 1 kg;6.0;;5200.0;0.0;31200.0
1057532-85-AG25;46;50121600;Alimentos, bebidas y tabaco / Pescados y mariscos / Mariscos frescos;50121613;Mariscos estables sin refrigerar;Mariscos Surtidos de 420 grs;Mariscos Surtidos de 420 grs;20.0;;2500.0;0.0;50000.0
1057532-85-AG25;47;50131600;Alimentos, bebidas y tabaco / Productos lácteos y huevos / Huevos y sustitutos;50131609;Mayonesa;Mayonesa 500 grs;Mayonesa 500 grs;2.0;;3000.0;0.0;6000.0
1057532-85-AG25;48;50192400;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas;50192401;Mermeladas, gelatinas, conservas de fruta;Mermeladas sin Azucar Regimel 200 grs;Mermeladas sin Azucar Regimel 200 grs;26.0;;2000.0;0.0;52000.0
1057532-85-AG25;49;50192400;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas;50192403;Miel;Miel de Aveja de 1 kilo;Miel de Aveja de 1 kilo;6.0;;9500.0;0.0;57000.0
1057532-85-AG25;50;50101700;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutos secos;50101716;Semillas o frutos secos con cáscara;Nueces 500 grs;Nueces 500 grs;2.0;;10500.0;0.0;21000.0
1057532-85-AG25;51;50171500;Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos;50171550;Especias o extractos;Oregano 125 grs;Oregano 125 grs;2.0;;2000.0;0.0;4000.0
1057532-85-AG25;52;50101700;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutos secos;50101716;Semillas o frutos secos con cáscara;Pasas 500 grs;Pasas 500 grs;2.0;;4000.0;0.0;8000.0
1057532-85-AG25;53;50171500;Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos;50171550;Especias o extractos;Pimienta en polvo 125grs;Pimienta en polvo 125grs;2.0;;2500.0;0.0;5000.0
1057532-85-AG25;54;50101600;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutas;50101636;Fruta estable sin refrigerar;Piñas en Tarro de 500 grs;Piñas en Tarro de 590 grs;4.0;;5200.0;0.0;20800.0
1057532-85-AG25;55;50221000;Alimentos, bebidas y tabaco / Cereales y Legumbres / Legumbres;50221001;Granos de Legumbres;Porotos 500 grs.;Porotos 500 grs.;4.0;;3500.0;0.0;14000.0
1057532-85-AG25;56;50101500;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Verduras;50101545;Verduras deshidratadas;Pure de Papas de 1000 grs;Pure de Papas de 1000 grs;6.0;;4000.0;0.0;24000.0
1057532-85-AG25;57;50171500;Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos;50171551;Sal de cocina o de mesa;Sal de cocina 1 kilo;Sal de cocina 1 kilo;4.0;;600.0;0.0;2400.0
1057532-85-AG25;58;50171800;Alimentos, bebidas y tabaco / Condimentos y preservantes / Salsas, condimentos y productos para untar;50171831;Salsas para cocinar;Salsa de Tomate 200 grs;Salsa de Tomate 200 grs;32.0;;1000.0;0.0;32000.0
1057532-85-AG25;59;50221200;Alimentos, bebidas y tabaco / Cereales y Legumbres / Cereales procesados;50221201;Cereales precocidos y listos para comer;Semola 500 grs;Semola 500 grs;4.0;;3000.0;0.0;12000.0
1057532-85-AG25;60;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201713;Bolsitas de te;Te Caja de 100 bolsitas;Te Caja de 100 bolsitas;6.0;;4000.0;0.0;24000.0
1057532-85-AG25;61;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201713;Bolsitas de te;Te Hierbas Surtidas caja 100 und;Te Hierbas Surtidas caja 100 und;8.0;;4000.0;0.0;32000.0
1057532-85-AG25;62;50171500;Alimentos, bebidas y tabaco / Condimentos y preservantes / Hierbas, especias y extractos;50171550;Especias o extractos;Tomillo 125grs.;Tomillo 125grs.;2.0;;2500.0;0.0;5000.0
1057532-85-AG25;63;50101700;Alimentos, bebidas y tabaco / Frutas, verduras y frutos secos / Frutos secos;50101717;Semillas o frutos secos pelados;Trigo mote de 500 grs;Trigo mote de 500 grs;4.0;;2000.0;0.0;8000.0
1057532-99-SE25;1;85122200;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales;85122201;Exámenes médicos;Convenio de servicios de arriendo e informes de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno.;Convenio de servicios de arriendo e informes de tele electrocardiografía a distancia para los establecimientos de salud de la red de APS de la provincia de Osorno.;2228.0;;2345.0;0.0;5224660.0
1077241-9-SE25;1;42271800;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para terapia respiratoria en aerosol y humidificación;42271802;Nebulizadores o accesorios;AEROCAMARA ADULTO;260997 AEROCAMARA UNIVERSAL INHALATORIA PARA NINOS Y ADULTO - CAJA POR 1 AEROCAMARA - MILAB - VCTO. 08-2027;30.0;;2467.0;0.0;74010.0
1077241-9-SE25;2;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311511;Vendas de gasa;GASA NO TEJIDA ESTERIL 10 X10 CM.;834114 MUNCARE GASA NO ADHERENTE ESTERIL 4 PLIEGUES 10X10CM SOBREX2 - FACTOR DE VENTA: CAJA POR 50 SOBRES - CHANNELMED - VCTO. 05-2028;150.0;;53.0;0.0;7950.0
1077241-9-SE25;3;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311511;Vendas de gasa;GASA NO TEJIDA ESTERIL 5 X 5 CM,.;834279 MUNCARE GASA NO ADHERENTE NO TEJIDA ESTERIL 4 PLIEGUES 5X5CM SOBREX2 - CAJA POR 50 SOBRES - CHANNELMED - VCTO. 05-2028;200.0;;18.0;0.0;3600.0
1077241-9-SE25;4;42132200;Equipamiento y suministros médicos / Vestuario clínico / Guantes médicos y accesorios;42132205;Guantes quirúrgicos;GUANTES NITRILO TALLA S;288892 MUNCARE GUANTES PROCEDIMIENTO - NITRILO SIN POLVO AZUL COBALTO TALLA S    CAJA POR 100 GUANTES - SUPERMAX - VCTO. 05-2027;6.0;;1790.0;0.0;10740.0
1077241-9-SE25;5;42142600;Equipamiento y suministros médicos / Suministros y productos clínicos / Jeringas y accesorios;42142609;Jeringas médicas con aguja;JERINGAS C/AGUJAS N°21 DE 5 ML.;549394 MUNCARE JERINGA DESECHABLE ESTERIL LUER LOCK CON AGUJA 21GX1 12 5ML - CAJA POR 100 JERINGAS - LP YANGZHOU MEDLINE - VCTO. 03-2028;6100.0;;36.0;0.0;219600.0
1077241-9-SE25;6;42142600;Equipamiento y suministros médicos / Suministros y productos clínicos / Jeringas y accesorios;42142609;Jeringas médicas con aguja;JERINGAS C/AGUJAS N°21 DE 10 ML.;549389 MUNCARE JERINGA DESECHABLE ESTERIL LUER LOCK CON AGUJA 21GX1 12 10ML - CAJA POR 100 JERINGAS - LP YANGZHOU MEDLINE - VCTO. 09-2027;500.0;;47.0;0.0;23500.0
1077241-9-SE25;7;42142600;Equipamiento y suministros médicos / Suministros y productos clínicos / Jeringas y accesorios;42142609;Jeringas médicas con aguja;JERINGAS C/AGUJAS N°21 DE 20 ML.;271514 MUNCARE JER. DESECHABLE ESTERIL LUER-LOCK 21GX 1 12 20ML - FACTOR DE VENTA: CAJA POR 50 UNIDADES - LP YANGZHOU MEDLINE - VCTO. 12-2027;100.0;;56.0;0.0;5600.0
1057532-106-SE25;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111808;Arriendo de vehículos;ARRIENDO DE VEHICULO PARA TRASLADO DE FUNCIONARIOS DEL SERVICIO DE SALUD OSORNO / Dic 2024;ARRIENDO DE VEHICULO PARA TRASLADO DE FUNCIONARIOS DEL SERVICIO DE SALUD OSORNO / Dic 2024;1.0;;621849.0;0.0;621849.0
1077241-17-SE25;1;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312313;Soluciones para la limpieza de heridas;Termopolímero de acrilato/Polifenilmetilsiloxano/Hexametidisiloxano e Isooctano, (igual o similar a CAVILON).;P3MCAV002 CAVILON PELÍCULA PROTECTORA SIN ARDOR SPRAY DE 28 ML (3346E),MARCA: 3M ,FORMATO DE VENTA: CAJA X 12 UNIDADES, CAJA 12 UNIDADES X 12, 3M;12.0;;7415.0;0.0;88980.0
1077241-17-SE25;2;42221500;Equipamiento y suministros médicos / Productos administrados por vía intravenosa y arterial / Accesorios, catéteres y cánulas intravenosas y arteriales;42221504;Catéteres intravenosos periféricos para uso general;LLAVE 3 PASOS;ENFLLA101 LLAVE DE 3 PASOS CON ROTACION 360º ,MARCA: KDL ,FORMATO DE VENTA: CAJA X 50 UNIDADES KDL;100.0;;110.0;0.0;11000.0
1057532-102-SE25;1;91111900;Servicios de cuidado personal y domésticos / Servicio doméstico y de cuidados / Cuidado de niños, personas enfermas y ancianos;91111901;Jardines infantiles o salas cunas;MATRICULAS;CONTRATACION DE CUPOS PARA EL SERVICIO DE ADMINISTRACIÓN DEL BENEFICIO DE SALA CUNA PARA HIJOS/AS FUNCIONARIAS DEPENDIENTES DEL SERVICIO DE SALUD OSORNO, AÑO 2025;14.0;;380000.0;0.0;5320000.0
1057532-97-SE25;1;42171600;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Productos médicos de urgencia para catástrofes;42171604;Camillas cestas o accesorios;CONVENIO DE ARRIENDO DE 8 CATRES CLINICOS PARA SERVICIO DE SALUD OSORNO, 12 MESES.//Cuota 3 de 12;camas linet eleganza 2 / ( CUOTA CATRES CLINICOS);1.0;;2224074.0;0.0;2224074.0
1077241-10-SE25;1;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311506;Vendas o apósitos compresores;Apósito cloruro de diaquilcarbamilo 7 x 9 cm (igual o similar DACC MALLA);E72165/014 CUTIMED SORBACT 7 X 9CM - APOSITO DE GASA DE ALGODON IMPREGNADO EN DACC. - MARCA : BSN MEDICAL - PROCEDENCIA : ALEMANIA - VIGENCIA DE PRODUCTOS : 2 A 3 ANOS -, CAJA X 40;40.0;;5300.0;0.0;212000.0
1077241-12-SE25;1;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312313;Soluciones para la limpieza de heridas;Glicéridos hiperoxigenados de ácidos grasos esenciales (linolénico, linoléico, palmítico y esteárico), fitoesteroles y tocoferol (igual o similar CORPITOL).;UR754235 CORPITOL ACEITE URGO 20 ML F.EMP: CAJA X 1 FRASCO SOLUCION TOPICA DE ACIDOS GRASOS ESENCIALES HIPEROXIGENADOS PARA LA PREVENCION DE LESIONES POR PRESION, TRATAMIENTO DE LPP ESTADIO I Y CUIDADO DE PIEL PERILESIONAL. FORMULACION HIPOALERGENCIA SIN;3.0;;8000.0;0.0;24000.0
1077241-12-SE25;2;42312300;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Productos para la limpieza de heridas y desbridamiento;42312313;Soluciones para la limpieza de heridas;Solución de Ácido Hipocloroso (igual o similar HOCl VASHE);VA000313 VASHE 250 ML F.EMP: CAJA X 12 UNIDS O X BOTELLA SOLUCIÓN LIMPIADORA DE HERIDAS Y PIEL, CON 330 PPM DE ÁCIDO HIPOCLOROSO (LIBRE DE HIPOCLORITO) Y PH 5.5, ANTIMICROBIANO DE AMPLIO ESPECTRO, ANTIBIOFILM DE BREVE EXPOSICIÓN GRACIAS A SU CONCENTRACIÓN;6.0;;17137.0;0.0;102822.0
1077241-11-SE25;1;42221600;Equipamiento y suministros médicos / Productos administrados por vía intravenosa y arterial / Tuberías, juegos de administración y productos relacionados intravenosos y arteriales;42221609;Juegos de administración de tubos arteriales o intravenosos;Bajada de suero macrogoteo 20 gotas/ml.;5110100100 EQUIPO DE MACROGOTEO C TOMA AIRE VENOTEK 150CMS, MARCA VENOTEK, PRECIO COTIZADO POR UNIDAD, FACTOR DE EMPAQUE, 25, ENTREGA EN 2 DIAS HABILES, VENCIMIENTO 4 AÑOS DESDE SU FABRICACIÓN.;200.0;;170.0;0.0;34000.0
1077241-11-SE25;2;42311700;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Cintas adhesivas médicas y quirúrgicas y productos relacionados;42311708;Cintas adhesivas médicas y quirúrgicas para el uso general;TELA MICROPORE DE 2.5 X 9 METROS;9140250910 CINTA MICROPOROSA CON DISPENSADOR 2,5CM X 9,1 MTS, MARCA TECNIKARE, PRECIO COTIZADO POR UNIDAD, FACTOR DE EMPAQUE, 12, ENTREGA EN 2 DIAS HABILES, VENCIMIENTO 4 AÑOS DESDE SU FABRICACIÓN.;24.0;;350.0;0.0;8400.0
1077241-11-SE25;3;42311700;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Cintas adhesivas médicas y quirúrgicas y productos relacionados;42311708;Cintas adhesivas médicas y quirúrgicas para el uso general;TELA MICROPORE DE 5 CM;9140500910 CINTA MICROPOROSA CON DISPENSADOR 5CM X 9,1 MTS, MARCA TECNIKARE, PRECIO COTIZADO POR UNIDAD, FACTOR DE EMPAQUE, 6, ENTREGA EN 2 DIAS HABILES, VENCIMIENTO 4 AÑOS DESDE SU FABRICACIÓN.;24.0;;550.0;0.0;13200.0
1057532-5645-AG25;1;80141600;Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios para la comercialización y distribución / Ventas y marketing;80141607;Producción de eventos;1 SERVICIO DE PRODUCCIÓN JORNADA DE INTERCAMBIO DE EXPERIENCIAS CUIDADOS COMUNITARIOS 2025, SEGUN EETT.;- Lugar con capacidad para 120 personas. (espacio adecuado para realizar evento, baño adecuado) - Escenario para panelistas - sillas 120 - Paneles para exhibición de afiches de Iniciativas (mínimo 30 exhibidores).;1.0;;910000.0;0.0;0.0
1057532-5645-AG25;2;93131600;Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Ayuda y asistencia humanitaria / Política, planificación y programas de alimentación y nutrición;93131608;Servicios de suministro de alimentos;1 SERVICIO DE CAFETERIA - Coffee break mañana (café, té, jugos, galletas, mini brochetas de frutas, snacks salados/dulces,) para 100 personas. - Coffee break tarde (café, té, jugos, snacks salados/dulces) para 100 personas. - Servicio para 100 personas. (mesas, manteles, vajilla, servilletas), tener resolución sanitaria;Coffe1 Café, té, jugos y aguas saborizadas. 1 media luna por personas 1 tapadito pasta de huevo Galletas surtidas Coffe 2 Café, té, jugos y aguas saborizadas 1 Queque 1 tapadito de pasta de ave Galletas surtidas SERVICIO INCLUYE GARZONES, MANTELERIA, MESA;1.0;;1190000.0;0.0;0.0
1057532-5763-SE25;1;76111500;Servicios de limpieza industrial / Servicios de limpieza / Servicios de limpieza de edificios y oficinas en general;76111501;Servicios de limpieza de edificios;CONVENIO DE SERVICIO DE ASEO POR 18 MESES, AÑOS 2025-2026, PARA LA DIRECCION DEL SERVICIO DE SALUD OSORNO Y ESTABLECIMIENTOS DEPENDIENTES DE LA RED ASISTENCIAL DE SALUD, Y EN LOS QUE EL SSO ACTUÉ COMO UNIDAD TÉCNICA EN EJECUCIÓN DE OBRAS”.;EDIFICIO PLAZA SUR / NOVIEMBRE 2025;1.0;;2730000.0;0.0;2730000.0
1057532-5610-AG25;1;42242100;Equipamiento y suministros médicos / Productos medicinales para deportes, prostéticos y ortopédicos / Suministros y accesorios de tracción ortopédica;42242108;Pesos o equipamiento de tracción ortopédica;Circuito de motricidad;CIRCUITO DE MOTRICIDADCIRCUITO DE PSICOMOTRICIDAD 3 PIEZAS;11.0;;120285.0;0.0;0.0
1057532-5610-AG25;2;60123000;Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Artesanía de espuma;60123001;Figuras de goma Eva;Piso Goma Eva;PISO DE GOMA EVA - SET 8 ALFOMBRAS DE COLORES DE GOMA EVA 60X60 CM;5.0;;32899.0;0.0;0.0
1057532-5764-SE25;1;76111500;Servicios de limpieza industrial / Servicios de limpieza / Servicios de limpieza de edificios y oficinas en general;76111501;Servicios de limpieza de edificios;CONVENIO DE SERVICIO DE ASEO POR 18 MESES, AÑOS 2025-2026, PARA LA DIRECCION DEL SERVICIO DE SALUD OSORNO Y ESTABLECIMIENTOS DEPENDIENTES DE LA RED ASISTENCIAL DE SALUD, Y EN LOS QUE EL SSO ACTUÉ COMO UNIDAD TÉCNICA EN EJECUCIÓN DE OBRAS”.;EDIFICIO RODRIGUEZ / NOVIEMBRE 2025;1.0;;2000000.0;0.0;2000000.0
